[2024-10-16 15:22:15] info: 	z2m: Logging to console, file (filename: log.log)
[2024-10-16 15:30:15] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/event', payload '{"data":{"definition":{"description":"Mi smart plug","exposes":[{"features":[{"access":7,"description":"On/off state of the switch","label":"State","name":"state","property":"state","type":"binary","value_off":"OFF","value_on":"ON","value_toggle":"TOGGLE"}],"type":"switch"},{"access":5,"category":"diagnostic","description":"Instantaneous measured power","label":"Power","name":"power","property":"power","type":"numeric","unit":"W"},{"access":1,"description":"Sum of consumed energy","label":"Energy","name":"energy","property":"energy","type":"numeric","unit":"kWh"},{"access":1,"category":"diagnostic","description":"Temperature of the device","label":"Device temperature","name":"device_temperature","property":"device_temperature","type":"numeric","unit":"°C"},{"access":7,"category":"config","description":"Enable/disable the power outage memory, this recovers the on/off mode after power failure","label":"Power outage memory","name":"power_outage_memory","property":"power_outage_memory","type":"binary","value_off":false,"value_on":true},{"access":1,"category":"diagnostic","description":"Link quality (signal strength)","label":"Linkquality","name":"linkquality","property":"linkquality","type":"numeric","unit":"lqi","value_max":255,"value_min":0}],"model":"ZNCZ02LM","options":[{"access":2,"description":"Calibrates the power value (percentual offset), takes into effect on next report of device.","label":"Power calibration","name":"power_calibration","property":"power_calibration","type":"numeric"},{"access":2,"description":"Number of digits after decimal point for power, takes into effect on next report of device. This option can only decrease the precision, not increase it.","label":"Power precision","name":"power_precision","property":"power_precision","type":"numeric","value_max":3,"value_min":0},{"access":2,"description":"Calibrates the energy value (percentual offset), takes into effect on next report of device.","label":"Energy calibration","name":"energy_calibration","property":"energy_calibration","type":"numeric"},{"access":2,"description":"Number of digits after decimal point for energy, takes into effect on next report of device. This option can only decrease the precision, not increase it.","label":"Energy precision","name":"energy_precision","property":"energy_precision","type":"numeric","value_max":3,"value_min":0},{"access":2,"description":"Calibrates the device_temperature value (absolute offset), takes into effect on next report of device.","label":"Device temperature calibration","name":"device_temperature_calibration","property":"device_temperature_calibration","type":"numeric"},{"access":2,"description":"State actions will also be published as 'action' when true (default false).","label":"State action","name":"state_action","property":"state_action","type":"binary","value_off":false,"value_on":true}],"supports_ota":true,"vendor":"Xiaomi"},"friendly_name":"Розетка котла","ieee_address":"0x00158d00039e22ad","status":"successful","supported":true},"type":"device_interview"}'
[2024-10-16 15:30:15] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"device_temperature":33,"linkquality":0,"power":0,"power_outage_count":1261,"state":"OFF"}'
[2024-10-16 15:30:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"device_temperature":33,"linkquality":0,"power":0,"power_outage_count":1261,"state":"OFF"}'
[2024-10-16 15:31:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"device_temperature":33,"linkquality":0,"power":0,"power_outage_count":1261,"state":"ON"}'
[2024-10-16 15:31:10] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"device_temperature":33,"linkquality":0,"power":0,"power_outage_count":1261,"state":"ON"}'
[2024-10-16 15:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"device_temperature":33,"linkquality":0,"power":0,"power_outage_count":1261,"state":"OFF"}'
[2024-10-16 15:31:16] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"device_temperature":33,"linkquality":0,"power":0,"power_outage_count":1261,"state":"OFF"}'
[2024-10-16 15:33:56] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"device_temperature":33,"linkquality":0,"power":0,"power_outage_count":1261,"state":"ON"}'
[2024-10-16 15:33:57] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"device_temperature":33,"linkquality":0,"power":0,"power_outage_count":1261,"state":"ON"}'
[2024-10-16 15:34:23] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"device_temperature":33,"linkquality":0,"power":1.74,"power_outage_count":1261,"state":"ON"}'
[2024-10-16 15:35:20] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"consumption":8.065908432006836,"device_temperature":34,"energy":8.07,"linkquality":0,"power":1.71,"power_outage_count":1261,"state":"ON"}'
[2024-10-16 15:39:14] info: 	z2m: Zigbee: allowing new devices to join.
[2024-10-16 15:39:14] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/permit_join', payload '{"data":{"value":true},"status":"ok"}'
[2024-10-16 15:40:01] info: 	z2m: Zigbee: allowing new devices to join.
[2024-10-16 15:40:01] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/permit_join', payload '{"data":{"value":true},"status":"ok"}'
[2024-10-16 15:40:33] info: 	z2m: Zigbee: disabling joining new devices.
[2024-10-16 15:40:33] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/permit_join', payload '{"data":{"time":254,"value":false},"status":"ok","transaction":"plvg6-1"}'
[2024-10-16 15:40:36] info: 	z2m: Zigbee: allowing new devices to join.
[2024-10-16 15:40:36] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/bridge/response/permit_join', payload '{"data":{"time":254,"value":true},"status":"ok","transaction":"plvg6-2"}'
[2024-10-16 15:42:19] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розетка котла', payload '{"consumption":8.065908432006836,"device_temperature":35,"energy":8.07,"linkquality":0,"power":1.54,"power_outage_count":1261,"state":"ON"}'
[2024-10-16 15:43:02] error: 	z2m: Not connected to MQTT server!
[2024-10-16 15:43:02] error: 	z2m: Cannot send message: topic: 'zigbee2mqtt/bridge/state', payload: '{"state":"offline"}
[2024-10-16 15:43:02] info: 	z2m: Disconnecting from MQTT server
[2024-10-16 15:43:02] info: 	z2m: Stopping zigbee-herdsman...
[2024-10-16 15:43:03] info: 	zh:controller: Wrote coordinator backup to '/app/data/coordinator_backup.json'
[2024-10-16 15:43:03] info: 	zh:zstack:znp: closing
[2024-10-16 15:43:03] info: 	zh:zstack:znp: Port closed
[2024-10-16 15:43:03] info: 	z2m: Stopped zigbee-herdsman
[2024-10-16 15:43:03] info: 	z2m: Stopped Zigbee2MQTT
