[2024-12-18 22:56:45] info: 	z2m: Logging to console, file (filename: log.log)
[2024-12-18 22:56:47] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Датчик відкриття вхідних дверей', payload '{"battery":77,"contact":true,"device_temperature":11,"last_seen":"2024-12-18T20:37:20.345Z","linkquality":0,"power_outage_count":1448,"trigger_count":0,"voltage":2965}'
[2024-12-18 22:56:47] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Датчик руху до гаражу', payload '{"battery":100,"device_temperature":7,"illuminance":0,"illuminance_lux":0,"last_seen":"2024-12-18T20:36:44.219Z","linkquality":18,"occupancy":false,"power_outage_count":396,"voltage":3015}'
[2024-12-18 22:56:47] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Освітлення комори та гаражу', payload '{"action":null,"consumption":38.57145690917969,"device_temperature":10,"energy":38.57,"last_seen":"2024-12-18T20:49:41.948Z","linkquality":18,"operation_mode_left":null,"operation_mode_right":null,"power":0,"power_outage_count":642,"state_left":"OFF","state_right":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null}'
[2024-12-18 22:56:47] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Датчик відкриття дверей гаражу', payload '{"battery":100,"contact":true,"device_temperature":10,"last_seen":"2024-12-18T20:06:46.952Z","linkquality":18,"power_outage_count":818,"trigger_count":0,"voltage":3015}'
[2024-12-18 22:56:47] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Вимикач освітлення сходів', payload '{"action":null,"consumption":9.630871772766113,"device_temperature":14,"energy":9.63,"last_seen":"2024-12-18T20:49:17.903Z","linkquality":21,"operation_mode":null,"power":0,"power_outage_count":1145,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null}'
[2024-12-18 22:56:47] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Датчик руху на сходах', payload '{"battery":null,"device_temperature":null,"illuminance":3,"illuminance_lux":3,"last_seen":"2024-12-18T20:41:46.124Z","linkquality":0,"occupancy":false,"power_outage_count":null,"voltage":null}'
[2024-12-18 22:56:47] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Дзвінок на дверях', payload '{"action":null,"battery":100,"device_temperature":13,"last_seen":"2024-12-18T20:21:38.208Z","linkquality":18,"power_outage_count":987,"voltage":3025}'
[2024-12-18 22:56:47] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Дзвінок на вулиці', payload '{"action":null,"battery":100,"device_temperature":8,"last_seen":"2024-12-18T20:22:21.628Z","linkquality":18,"power_outage_count":96,"voltage":3065}'
[2024-12-18 22:56:47] info: 	z2m: Zigbee2MQTT started!
[2024-12-18 22:56:47] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Повторювач над холодильником', payload '{"last_seen":"2024-12-18T20:56:47.910Z","led":false,"linkquality":18}'
[2024-12-18 22:56:50] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розерка теплої підлоги', payload '{"consumption":0.15420348942279816,"device_temperature":41,"energy":0.15,"last_seen":"2024-12-18T20:56:50.650Z","linkquality":21,"power":0,"power_outage_count":1155,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'zigbee2mqtt/Розерка теплої підлоги', payload '{"consumption":0.15420348942279816,"device_temperature":41,"energy":0.15,"last_seen":"2024-12-18T20:56:52.017Z","linkquality":21,"power":0,"power_outage_count":1155,"power_outage_memory":null,"state":"OFF","update":{"installed_version":-1,"latest_version":-1,"state":null},"update_available":null}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/1221051039810110150109113116116_0x00124b002c3fc540/connection_state/config', payload '{"device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"device_class":"connectivity","entity_category":"diagnostic","name":"Connection state","object_id":"zigbee2mqtt_bridge_connection_state","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"offline","payload_on":"online","state_topic":"zigbee2mqtt/bridge/state","unique_id":"bridge_0x00124b002c3fc540_connection_state_zigbee2mqtt","value_template":"{{ value_json.state }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/1221051039810110150109113116116_0x00124b002c3fc540/restart_required/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"device_class":"problem","enabled_by_default":false,"entity_category":"diagnostic","name":"Restart required","object_id":"zigbee2mqtt_bridge_restart_required","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_off":false,"payload_on":true,"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b002c3fc540_restart_required_zigbee2mqtt","value_template":"{{ value_json.restart_required }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/button/1221051039810110150109113116116_0x00124b002c3fc540/restart/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","command_topic":"zigbee2mqtt/bridge/request/restart","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"device_class":"restart","name":"Restart","object_id":"zigbee2mqtt_bridge_restart","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_press":"","unique_id":"bridge_0x00124b002c3fc540_restart_zigbee2mqtt"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/select/1221051039810110150109113116116_0x00124b002c3fc540/log_level/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","command_template":"{\"options\": {\"advanced\": {\"log_level\": \"{{ value }}\" } } }","command_topic":"zigbee2mqtt/bridge/request/options","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"entity_category":"config","name":"Log level","object_id":"zigbee2mqtt_bridge_log_level","options":["error","warning","info","debug"],"origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b002c3fc540_log_level_zigbee2mqtt","value_template":"{{ value_json.log_level | lower }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/1221051039810110150109113116116_0x00124b002c3fc540/version/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"entity_category":"diagnostic","icon":"mdi:zigbee","name":"Version","object_id":"zigbee2mqtt_bridge_version","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b002c3fc540_version_zigbee2mqtt","value_template":"{{ value_json.version }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/1221051039810110150109113116116_0x00124b002c3fc540/coordinator_version/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:chip","name":"Coordinator version","object_id":"zigbee2mqtt_bridge_coordinator_version","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b002c3fc540_coordinator_version_zigbee2mqtt","value_template":"{{ value_json.coordinator.meta.revision }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/1221051039810110150109113116116_0x00124b002c3fc540/network_map/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"enabled_by_default":false,"entity_category":"diagnostic","json_attributes_template":"{{ value_json.data.value | tojson }}","json_attributes_topic":"zigbee2mqtt/bridge/response/networkmap","name":"Network map","object_id":"zigbee2mqtt_bridge_network_map","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/response/networkmap","unique_id":"bridge_0x00124b002c3fc540_network_map_zigbee2mqtt","value_template":"{{ now().strftime('%Y-%m-%d %H:%M:%S') }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/1221051039810110150109113116116_0x00124b002c3fc540/permit_join_timeout/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"device_class":"duration","entity_category":"diagnostic","name":"Permit join timeout","object_id":"zigbee2mqtt_bridge_permit_join_timeout","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b002c3fc540_permit_join_timeout_zigbee2mqtt","unit_of_measurement":"s","value_template":"{{ iif(value_json.permit_join_timeout is defined, value_json.permit_join_timeout, None) }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/1221051039810110150109113116116_0x00124b002c3fc540/permit_join/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"availability_mode":"all","command_topic":"zigbee2mqtt/bridge/request/permit_join","device":{"hw_version":"zStack3x0 20240710","identifiers":["zigbee2mqtt_bridge_0x00124b002c3fc540"],"manufacturer":"Zigbee2MQTT","model":"Bridge","name":"Zigbee2MQTT Bridge","sw_version":"1.42.0"},"icon":"mdi:human-greeting-proximity","name":"Permit join","object_id":"zigbee2mqtt_bridge_permit_join","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"false","payload_on":"true","state_topic":"zigbee2mqtt/bridge/info","unique_id":"bridge_0x00124b002c3fc540_permit_join_zigbee2mqtt","value_template":"{{ value_json.permit_join | lower }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/binary_sensor/0x00124b0014d9a2a8/led/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x00124b0014d9a2a8"],"manufacturer":"Custom devices (DiY)","model":"CC2530 router (CC2530.ROUTER)","name":"Повторювач над холодильником","via_device":"zigbee2mqtt_bridge_0x00124b002c3fc540"},"name":"Led","object_id":"повторювач_над_холодильником_led","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_off":false,"payload_on":true,"state_topic":"zigbee2mqtt/Повторювач над холодильником","unique_id":"0x00124b0014d9a2a8_led_zigbee2mqtt","value_template":"{{ value_json.led }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x00124b0014d9a2a8/linkquality/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x00124b0014d9a2a8"],"manufacturer":"Custom devices (DiY)","model":"CC2530 router (CC2530.ROUTER)","name":"Повторювач над холодильником","via_device":"zigbee2mqtt_bridge_0x00124b002c3fc540"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:signal","name":"Linkquality","object_id":"повторювач_над_холодильником_linkquality","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Повторювач над холодильником","unique_id":"0x00124b0014d9a2a8_linkquality_zigbee2mqtt","unit_of_measurement":"lqi","value_template":"{{ value_json.linkquality }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x00124b0014d9a2a8/last_seen/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x00124b0014d9a2a8"],"manufacturer":"Custom devices (DiY)","model":"CC2530 router (CC2530.ROUTER)","name":"Повторювач над холодильником","via_device":"zigbee2mqtt_bridge_0x00124b002c3fc540"},"device_class":"timestamp","enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:clock","name":"Last seen","object_id":"повторювач_над_холодильником_last_seen","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Повторювач над холодильником","unique_id":"0x00124b0014d9a2a8_last_seen_zigbee2mqtt","value_template":"{{ value_json.last_seen }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0x00158d00039e208a/switch/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Розерка теплої підлоги/set","device":{"identifiers":["zigbee2mqtt_0x00158d00039e208a"],"manufacturer":"Xiaomi","model":"Mi smart plug (ZNCZ02LM)","name":"Розерка теплої підлоги","via_device":"zigbee2mqtt_bridge_0x00124b002c3fc540"},"name":null,"object_id":"розерка_теплої_підлоги","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"OFF","payload_on":"ON","state_topic":"zigbee2mqtt/Розерка теплої підлоги","unique_id":"0x00158d00039e208a_switch_zigbee2mqtt","value_template":"{{ value_json.state }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x00158d00039e208a/power/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x00158d00039e208a"],"manufacturer":"Xiaomi","model":"Mi smart plug (ZNCZ02LM)","name":"Розерка теплої підлоги","via_device":"zigbee2mqtt_bridge_0x00124b002c3fc540"},"device_class":"power","enabled_by_default":true,"entity_category":"diagnostic","object_id":"розерка_теплої_підлоги_power","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Розерка теплої підлоги","unique_id":"0x00158d00039e208a_power_zigbee2mqtt","unit_of_measurement":"W","value_template":"{{ value_json.power }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x00158d00039e208a/energy/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x00158d00039e208a"],"manufacturer":"Xiaomi","model":"Mi smart plug (ZNCZ02LM)","name":"Розерка теплої підлоги","via_device":"zigbee2mqtt_bridge_0x00124b002c3fc540"},"device_class":"energy","enabled_by_default":true,"object_id":"розерка_теплої_підлоги_energy","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_class":"total_increasing","state_topic":"zigbee2mqtt/Розерка теплої підлоги","unique_id":"0x00158d00039e208a_energy_zigbee2mqtt","unit_of_measurement":"kWh","value_template":"{{ value_json.energy }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x00158d00039e208a/device_temperature/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x00158d00039e208a"],"manufacturer":"Xiaomi","model":"Mi smart plug (ZNCZ02LM)","name":"Розерка теплої підлоги","via_device":"zigbee2mqtt_bridge_0x00124b002c3fc540"},"device_class":"temperature","enabled_by_default":true,"entity_category":"diagnostic","object_id":"розерка_теплої_підлоги_device_temperature","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Розерка теплої підлоги","unique_id":"0x00158d00039e208a_device_temperature_zigbee2mqtt","unit_of_measurement":"°C","value_template":"{{ value_json.device_temperature }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/switch/0x00158d00039e208a/switch_power_outage_memory/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"command_topic":"zigbee2mqtt/Розерка теплої підлоги/set/power_outage_memory","device":{"identifiers":["zigbee2mqtt_0x00158d00039e208a"],"manufacturer":"Xiaomi","model":"Mi smart plug (ZNCZ02LM)","name":"Розерка теплої підлоги","via_device":"zigbee2mqtt_bridge_0x00124b002c3fc540"},"entity_category":"config","icon":"mdi:memory","name":"Power outage memory","object_id":"розерка_теплої_підлоги_power_outage_memory","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"payload_off":"false","payload_on":"true","state_topic":"zigbee2mqtt/Розерка теплої підлоги","unique_id":"0x00158d00039e208a_switch_power_outage_memory_zigbee2mqtt","value_template":"{% if value_json.power_outage_memory %}true{% else %}false{% endif %}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x00158d00039e208a/linkquality/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x00158d00039e208a"],"manufacturer":"Xiaomi","model":"Mi smart plug (ZNCZ02LM)","name":"Розерка теплої підлоги","via_device":"zigbee2mqtt_bridge_0x00124b002c3fc540"},"enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:signal","name":"Linkquality","object_id":"розерка_теплої_підлоги_linkquality","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_class":"measurement","state_topic":"zigbee2mqtt/Розерка теплої підлоги","unique_id":"0x00158d00039e208a_linkquality_zigbee2mqtt","unit_of_measurement":"lqi","value_template":"{{ value_json.linkquality }}"}'
[2024-12-18 22:56:52] info: 	z2m:mqtt: MQTT publish: topic 'homeassistant/sensor/0x00158d00039e208a/last_seen/config', payload '{"availability":[{"topic":"zigbee2mqtt/bridge/state","value_template":"{{ value_json.state }}"}],"device":{"identifiers":["zigbee2mqtt_0x00158d00039e208a"],"manufacturer":"Xiaomi","model":"Mi smart plug (ZNCZ02LM)","name":"Розерка теплої підлоги","via_device":"zigbee2mqtt_bridge_0x00124b002c3fc540"},"device_class":"timestamp","enabled_by_default":false,"entity_category":"diagnostic","icon":"mdi:clock","name":"Last seen","object_id":"розерка_теплої_підлоги_last_seen","origin":{"name":"Zigbee2MQTT","sw":"1.42.0","url":"https://www.zigbee2mqtt.io"},"state_topic":"zigbee2mqtt/Розерка теплої підлоги","unique_id":"0x00158d00039e208a_last_seen_zigbee2mqtt","value_template":"{{ value_json.last_seen }}"}'
